SMILES,truth,predictions
N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C(=O)NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1"
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,"CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4C(O)CC3C1CCC2OS(=O)(=O)O,CC12CCC3c4cc(O)c(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12C(O)CC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CC(O)C2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,CC12CCC3c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)c(OS(=O)(=O)O)cc4CCC3C1CCC2OS(=O)(=O)O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2OS(=O)(=O)O,COc1ccc2c(c1)CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12"
CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,"CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(O)c2ccccc2S1(=O)=O,O=S1(=O)NC(C(O)=Nc2ncc(CO)s2)=C(O)c2ccccc21,CN1C(C(O)=Nc2ncc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(COC3OC(C(=O)O)C(O)C(O)C3O)s2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2S1(=O)=O,CN1C(C(=Nc2ncc(CO)s2)OC2OC(C(=O)O)C(O)C(O)C2O)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(CO)s2)=C(O)c2ccc(O)cc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)O)s2)=C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2S1(=O)=O,CN1C(C(=Nc2ncc(C(=O)O)s2)OC2OC(C(=O)O)C(O)C(O)C2O)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ncc(C(=O)NCC(=O)O)s2)=C(O)c2ccccc2S1(=O)=O"
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12,"CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)c4CCC3C1CCC2O,CC12CCC3c4ccc(OS(=O)(=O)O)c(O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(OS(=O)(=O)O)c4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2OC1OC(C(=O)O)C(O)C(O)C1O,CC12CCC3c4ccc(O)c(O)c4C(O)CC3C1CCC2O,CC12CCC3c4cc(O)c(O)c(O)c4CCC3C1CCC2O,CC12CCC3c4c(O)cc(O)c(O)c4CCC3C1CCC2O,COc1ccc2c(c1O)CCC1C2CCC2(C)C(O)CCC12,COc1c(O)ccc2c1CCC1C2CCC2(C)C(O)CCC12"
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C(CO)=C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(=C(C(=O)O)c2ccccc2)C(O)O)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccc(O)cc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C(CO)=C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(=C(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)C(O)O)cc1,CS(=O)(=O)c1ccc(C(COC2OC(C(=O)O)C(O)C(O)C2O)=C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(=C(C(=O)O)c2ccccc2)C(O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,COc1cc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(O)OC2=O)ccc1O,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OS(=O)(=O)O)cc1"
Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,"Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O,O=S(=O)(O)Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,Oc1cnc2c(c1)CC(O)c1cc(Cl)ccc1C2=C1CCNCC1,Oc1cnc2c(c1)C(O)Cc1cc(Cl)ccc1C2=C1CCNCC1,Oc1cc2c(nc1O)C(=C1CCNCC1)c1ccc(Cl)cc1CC2,Oc1cnc2c(c1)CCc1cc(Cl)c(O)cc1C2=C1CCNCC1,COc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,O=C1CC(=C2c3ccc(Cl)cc3CCc3cc(O)cnc32)CCN1,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNC(O)C1,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1O,Oc1cnc2c(c1)C=Cc1cc(Cl)ccc1C2=C1CCNCC1"
CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,"CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1","CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(N)c1,CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1cc(NC=O)c(O)cc1O,CC(=O)Nc1cc(C(O)CNC(C)Cc2ccc(O)cc2)ccc1O,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OS(=O)(=O)O)c(NC=O)c1,CC(Cc1ccc(OS(=O)(=O)O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(=O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(N)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(N)c1,CC(Cc1ccc(O)cc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(O)c(NC=O)c1"
N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,"N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)[O-])c1Cl","N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl,O=C(O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)N,N=C(N)NC(=O)C(O)c1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)cc(O)c(O)c1Cl,COc1ccc(Cl)c(CC(=O)NC(=N)N)c1Cl,O=C(O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)C(O)c1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)c(O)cc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1Cl"
N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,"N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C(N)=O)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OS(=O)(=O)O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(=O)c2ccc(C(=O)NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1"
O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,"O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=S1N=C(N2CCNCC2)c2ccccc21,O=C1Cc2cc(CCO)c(Cl)cc2N1,Nc1cc(Cl)c(CCN2CCN(C3=NS(=O)c4ccccc43)CC2)cc1CC(=O)O,O=C1Cc2cc(C(O)CN3CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Nc2cc(Cl)c(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)cc2C1O,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5cc(O)ccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CC[N+]3([O-])CCN(C4=NS(=O)c5ccccc54)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)C(=O)C3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3=O)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)CC3O)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)c5ccccc54)C(O)C3)c(Cl)cc2N1"
c1ccc2c(N3CCNCC3)nsc2c1,O=S1N=C(N2CCNCC2)c2ccccc21,"c1ccc2c(N3CCNCC3)nsc2c1,Oc1ccc2c(N3CCNCC3)nsc2c1,O=C1CN(c2nsc3ccccc23)CCN1,O=C1CNCCN1c1nsc2ccccc12,OC1CN(c2nsc3ccccc23)CCN1,OC1CNCCN1c1nsc2ccccc12,NCCNc1nsc2ccccc12,CC(=O)N1CCN(c2nsc3ccccc23)CC1,C1CNCCN1,O=c1[nH]sc2ccccc12,O=S1N=C(N2CCNCC2)c2ccccc21,O=C(O)C1OC(N2CCN(c3nsc4ccccc34)CC2)C(O)C(O)C1O"
O=S1N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,"O=S1N=C(N2CCNCC2)c2ccccc21,O=S1N=C(N2CCNCC2)c2ccc(O)cc21,O=C1CN(C2=NS(=O)c3ccccc32)CCN1,O=C1CNCCN1C1=NS(=O)c2ccccc21,O=S1N=C(N2CCNCC2O)c2ccccc21,O=S1N=C(N2CCNC(O)C2)c2ccccc21,NCCNC1=NS(=O)c2ccccc21,CC(=O)N1CCN(C2=NS(=O)c3ccccc32)CC1,O=C(O)C1OC(N2CCN(C3=NS(=O)c4ccccc43)CC2)C(O)C(O)C1O,O=S1N=C(N2CCNCC2)c2cc(O)ccc21,O=S1N=C(N2CCNCC2)c2cccc(O)c21,O=C(O)C1OC(Oc2ccc3c(c2)S(=O)N=C3N2CCNCC2)C(O)C(O)C1O"
O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,"O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccc(O)cc21,O=C1CNCCN1C1=NS(=O)(=O)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,O=S1(=O)N=C(N2CCNC(O)C2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2O)c2ccccc21,NCCNC1=NS(=O)(=O)c2ccccc21,CC(=O)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1,O=C(O)C1OC(N2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)C(O)C(O)C1O,O=S1(=O)N=C(N2CCNCC2)c2cc(O)ccc21,O=S1(=O)N=C(N2CCNCC2)c2cccc(O)c21,O=C(O)C1OC(Oc2ccc3c(c2)S(=O)(=O)N=C3N2CCNCC2)C(O)C(O)C1O"
CC1(CO)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(CO)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(CO)C2C(=O)O)c1ccc(O)cc1,CC12COC(=O)C1N1C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C1S2,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(COC2OC(C(=O)O)C(O)C(O)C2O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC(C(NC(=O)C(N)c2ccc(O)cc2)C(=O)O)NC1C(=O)O,NC(C(=O)O)c1ccc(O)cc1,CC1(CO)SC2C(N)C(=O)N2C1C(=O)O"
CC1(C=O)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C=O)C2C(=O)O)c1ccc(O)cc1,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC(C(NC(=O)C(N)c2ccc(O)cc2)C(=O)O)NC1C(=O)O,NC(C(=O)O)c1ccc(O)cc1,CC1(C=O)SC2C(N)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,"C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NOC5OC(C(=O)O)C(O)C(O)C5O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21C(C)O,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CCO,CCC12CCC3C4CCC(=NO)C=C4CCC3C1CCC2=O,C#CC1(O)CCC2C3CCC4=CC(=NO)C(O)CC4C3CCC21CC,C#CC1(O)CCC2C3CC(O)C4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC(=O)O,C#CC1(O)C(O)CC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NOC5OC(C(=O)O)C(O)C(O)C5O)CCC4C3CCC21C(C)O"
C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3CC(OC)c4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(=O)c4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(OC4OC(C(=O)O)C(O)C(O)C4O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)c(O)cc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OC)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(=O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CC(O)C21C,C#CC1(OS(=O)(=O)O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C"
C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3C(OC)Cc4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(OC4OC(C(=O)O)C(O)C(O)C4O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(=O)Cc4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(CCC21C)c1ccc(O)cc1C(O)C3O,C#CC1(O)CCC2C3C(O)Cc4cc(O)c(O)cc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OC)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CC(O)C21C,C#CC1(O)CCC2C3C(=O)Cc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C"
C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)C(OC)CC2C3CCc4cc(O)ccc4C3CCC21C,"C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(OC2OC(C(=O)O)C(O)C(O)C2O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)c(O)cc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CC(O)C21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)cc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)cc4C3CCC21C"
