SMILES,truth,predictions
O=C1N[C@@H](Cc2ccc3[nH]cc(CCO)c3c2)CO1,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,"O=C1NC(Cc2ccc3[nH]cc(CCO)c3c2)CO1,O=C(O)Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12,O=C1NC(Cc2ccc3[nH]cc(CCOC4OC(C(=O)O)C(O)C(O)C4O)c3c2)CO1,O=C1NC(Cc2ccc3[nH]cc(C(O)CO)c3c2)CO1,O=C1NC(C(O)c2ccc3[nH]cc(CCO)c3c2)CO1,O=C1NC(Cc2cc3c(CCO)c[nH]c3cc2O)CO1,[NH]C(COC(=O)O)Cc1ccc2[nH]cc(CCO)c2c1,O=C(O)NC(CO)Cc1ccc2[nH]cc(CCO)c2c1,O=C1NC(Cc2cc(O)c3[nH]cc(CCO)c3c2)CO1,O=C(Cc1c[nH]c2ccc(CC3COC(=O)N3)cc12)OC1OC(C(=O)O)C(O)C(O)C1O,O=C1NC(Cc2ccc3c(c2)c(CCO)cn3C2OC(C(=O)O)C(O)C(O)C2O)CO1,O=C(O)C1OC(N2C(=O)OCC2Cc2ccc3[nH]cc(CCO)c3c2)C(O)C(O)C1O"
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](NC)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@]12C,"CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C","CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(O)C(C)C2NC(=O)OC12C,CCC(O)C1(C)OC(=O)NC1C(C)C(=O)C(C)CC(C)(OCC=Cc1cnc2ccccc2c1)C(OC1OC(C)CC(NC)C1O)C(C)C(=O)C(C)C(=O)O,CCC1OC(=O)C(C)C(=O)C(C)C(O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CNC1CC(C)OC(O)C1O,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccc(O)cc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CNC1CC(C)OC(OC2C(C)C(=O)C(C)C(=O)OC(C(C)O)C3(C)OC(=O)NC3C(C)C(=O)C(C)CC2(C)OCC=Cc2cnc3ccccc3c2)C1O,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2=O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,OCC=Cc1cnc2ccccc2c1,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(=O)C(C)C2NC(=O)OC12C"
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](CO)[C@H]2NC(=O)O[C@]12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,"CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(O)C(CO)C2NC(=O)OC12C,CCC(O)C1(C)OC(=O)NC1C(CO)C(=O)C(C)CC(C)(OCC=Cc1cnc2ccccc2c1)C(OC1OC(C)CC(N(C)C)C1O)C(C)C(=O)C(C)C(=O)O,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C(=O)O)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC([N+](C)(C)[O-])C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CC1CC(N(C)C)C(O)C(O)O1,CCC1OC(=O)C(C)C(=O)C(C)C(O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccc(O)cc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CC1CC(N(C)C)C(O)C(OC2C(C)C(=O)C(C)C(=O)OC(C(C)O)C3(C)OC(=O)NC3C(CO)C(=O)C(C)CC2(C)OCC=Cc2cnc3ccccc3c2)O1,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(COC2OC(C(=O)O)C(O)C(O)C2O)C2NC(=O)OC12C"
COc1ccc2c3c1O[C@H]1CC(=O)C=C[C@@]31CCN(C)C2,"COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(=O)CC2Oc2c(O)ccc(c23)C1","COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(=O)C=CC31CCNC2,CN1CCC23C=CC(=O)CC2Oc2c(O)ccc(c23)C1,COc1ccc2c3c1OC1CC(=O)C=CC31CC[N+](C)([O-])C2,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c(c1O)C1(C=CC(=O)CC1O)CCN(C)C2,COc1ccc2c3c1OC1CC(=O)CCC31CCN(C)C2,CN1CCC23C=CC(=O)CC2Oc2c(OC4OC(C(=O)O)C(O)C(O)C4O)ccc(c23)C1,COc1c(O)cc2c3c1OC1CC(=O)C=CC31CCN(C)C2,COc1cc(O)c2c3c1OC1CC(=O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2O,COc1ccc2c3c1OC1CC(=O)C=CC31CC(=O)N(C)C2"
CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl,"CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CC(=O)OCC(=Cc1ccc([N+](=O)[O-])cc1)NC(=O)C(Cl)Cl,CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(N)cc1,CC(=O)OCC(NC(=O)C(O)Cl)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)OCC(NC(=O)C(Cl)Cl)C(=O)c1ccc([N+](=O)[O-])cc1,CC(=O)OCC(NC(=O)C(Cl)Cl)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(Cl)Cl,CC(=O)OCC(N)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(CO)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(CO)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1"
CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](CO)NC(=O)C(Cl)Cl,CC(=O)OCC(NC(=O)C(Cl)Cl)C(OC(C)=O)c1ccc([N+](=O)[O-])cc1,"CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(NC(=O)C(Cl)Cl)C(=O)O,CC(=O)OC(c1ccc(N)cc1)C(CO)NC(=O)C(Cl)Cl,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(O)Cl,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(COC1OC(C(=O)O)C(O)C(O)C1O)NC(=O)C(Cl)Cl,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(N)CO,O=C(O)C(Cl)Cl,O=C(NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(CO)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(CO)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl,CC(=O)Nc1ccc(C(OC(C)=O)C(CO)NC(=O)C(Cl)Cl)cc1"
O=C(CO)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,"O=C(CO)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(CO)NC(C(=O)O)C(O)c1ccc([N+](=O)[O-])cc1,O=C(CO)NC(=Cc1ccc([N+](=O)[O-])cc1)CO,Nc1ccc(C(O)C(CO)NC(=O)CO)cc1,O=C(CO)NC(CO)C(=O)c1ccc([N+](=O)[O-])cc1,O=C(CO)NC(CO)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc([N+](=O)[O-])cc1,O=C(COC1OC(C(=O)O)C(O)C(O)C1O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(CO)NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)CO,CC(=O)Nc1ccc(C(O)C(CO)NC(=O)CO)cc1"
O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,"O=C(O)CNC(=O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1","O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C1NC(C(O)c2ccc([N+](=O)[O-])cc2)COC1=O,O=C1NC(CO)C(c2ccc([N+](=O)[O-])cc2)OC1=O,O=C(O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(C(=O)O)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(=Cc1ccc([N+](=O)[O-])cc1)CO,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,Nc1ccc(C(O)C(CO)NC(=O)C(=O)O)cc1,O=C(O)C(=O)NC(CO)C(=O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1"
Nc1ccc([C@@H](O)[C@H](N)CO)cc1,CC(=O)Nc1ccc(C(O)C(N)CO)cc1,"Nc1ccc(C(O)C(N)CO)cc1,CC(=O)Nc1ccc(C(O)C(N)CO)cc1,Nc1ccc(C(O)C(N)C(=O)O)cc1,CC(=O)NC(CO)C(O)c1ccc(N)cc1,Nc1ccc(C(=O)C(N)CO)cc1,Nc1ccc(C(O)C(=O)CO)cc1,Nc1ccc(C(O)C(N)COC2OC(C(=O)O)C(O)C(O)C2O)cc1,Nc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)C(N)CO)cc1,CC(=O)Nc1ccc(C(O)C(N)C(=O)O)cc1,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,NC(CO)C(O)c1ccc(NC2OC(C(=O)O)C(O)C(O)C2O)cc1,CC(=O)Nc1ccc(C(=O)C(N)CO)cc1"
N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,"NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,NC(C(=O)O)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,Nc1ccc(C(O)C(N)CO)cc1,NC(CO)C(=O)c1ccc([N+](=O)[O-])cc1,O=C(CO)C(O)c1ccc([N+](=O)[O-])cc1,NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1,NC(CO)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc([N+](=O)[O-])cc1,CC(=O)Nc1ccc(C(O)C(N)CO)cc1,NC(CO)C(O)c1ccc([N+](=O)[O-])c(O)c1,NC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)NC(C(=O)O)C(O)c1ccc([N+](=O)[O-])cc1"
CNCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CCc2cc(O)ccc21,"CNCCCN1c2ccccc2CCc2ccccc21,NCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CCc2cc(O)ccc21,CNCCCO,c1ccc2c(c1)CCc1ccccc1N2,CC(=O)NCCCN1c2ccccc2CCc2ccccc21,OCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CC(O)c2ccccc21,CNCCCN1c2ccccc2CCc2ccc(O)cc21,CNCCCN1c2ccccc2C=Cc2ccccc21,CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21,CNCCCN1c2ccccc2CCc2cccc(O)c21"
O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,"O=c1[nH]n(-c2ccc(I)cc2F)c2c1ccc1cncn12,NC(=O)c1ccc2cncn2c1Nc1ccc(I)cc1F","O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,O=C(O)CONC(=O)c1ccc2cncn2c1Nc1ccc(I)cc1F,NOCCO,O=C(O)c1ccc2cncn2c1Nc1ccc(I)cc1F,O=C(NOCCO)c1cc(O)c2cncn2c1Nc1ccc(I)cc1F,O=C(NOCCO)c1ccc2cncn2c1Nc1ccccc1F,O=C(NOCCO)c1ccc2c[nH]c(=O)n2c1Nc1ccc(I)cc1F,O=C(NOCCOC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2cncn2c1Nc1ccc(I)cc1F,O=C(NOCCO)c1c(O)cc2cncn2c1Nc1ccc(I)cc1F,O=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2cncn2c1Nc1ccc(I)cc1F,O=C(NOCCO)c1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c2cncn2c1Nc1ccc(I)cc1F,O=C(NOCCO)c1ccc2c[n+]([O-])cn2c1Nc1ccc(I)cc1F"
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,Nc1nc(N)[n+](C2OC(C(=O)O)C(O)C(O)C2O)nc1-c1cccc(Cl)c1Cl,"Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,CC(=O)Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,CC(=O)Nc1nc(N)nnc1-c1cccc(Cl)c1Cl,Nc1nnc(-c2ccc(O)c(Cl)c2Cl)c(N)n1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)[n+]1[O-],Nc1nnc(-c2cccc(Cl)c2Cl)c(NC2OC(C(=O)O)C(O)C(O)C2O)n1,Nc1nc(NC2OC(C(=O)O)C(O)C(O)C2O)nnc1-c1cccc(Cl)c1Cl,Nc1nnc(-c2cccc(Cl)c2Cl)c(=O)[nH]1,Nc1nc(=O)[nH]nc1-c1cccc(Cl)c1Cl,CC(=O)Nc1nc(N)nnc1-c1ccc(O)c(Cl)c1Cl,CC(=O)Nc1nnc(-c2ccc(O)c(Cl)c2Cl)c(N)n1,Nc1nnc(-c2cc(O)cc(Cl)c2Cl)c(N)n1"
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,"CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(CC2CCCC2=O)cc1,CC(O)(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CC(O)CC2=O)cc1,CC(C(=O)O)c1ccc(C(O)C2CCCC2=O)cc1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(CC2CCCC2O)cc1,CC(C(=O)O)c1ccc(CC2CCC(O)C2=O)cc1,CC(C(=O)O)c1ccc(C=C2CCCC2=O)cc1,CC(C(=O)NCC(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)O)c1ccc(CC2CCCC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,O=C1CCCC1Cc1ccc(C(CO)C(=O)O)cc1"
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,"Cc1cccc(CN2CCN(C(c3ccc(O)cc3)c3ccc(Cl)cc3)CC2)c1,OCc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1","Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,OCc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(CO)c1,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,Cc1cc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)ccc1O,Cc1ccc(O)c(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(CN2CCN(C(c3ccc(O)cc3)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(CN2CC[N+]([O-])(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(C[N+]2([O-])CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,O=C(O)c1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(C(O)N2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)C(=O)C2)c1"
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,[NH-]c1c[n+](N2CCOCC2)no1,"CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,CCOC(=O)[N-]c1c[n+](NCCO)no1,CCOC(=O)[N-]c1c[n+](N(CCO)CCO)no1,CCO,CCOC(=O)O,O=C(O)[N-]c1c[n+](N2CCOCC2)no1,[NH-]c1c[n+](N2CCOCC2)no1,CCOC(=O)[N-]c1c[n+](N2CCOCC2=O)no1,CCOC(=O)[N-]c1c[n+](N2CCOCC2O)no1,CCOC(=O)[N-]c1c[n+](N2CCOCC2)[n+](C2OC(C(=O)O)C(O)C(O)C2O)o1,CCOC(=O)[N-]c1c[n+](NCCOC2OC(C(=O)O)C(O)C(O)C2O)no1,CCOC(=O)[N-]c1c[n+](N(CCO)CCOC2OC(C(=O)O)C(O)C(O)C2O)no1"
CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,"CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCC(O)C2)cc1,CC(CO)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)(O)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNC(=O)c1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2O)cc1","CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCC(O)C2)cc1,CC(C)(O)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CO,NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CN,O=S(=O)(c1ccccc1-c1ccc(CO)cc1)N1CCCC1,CC(C)CNCc1ccc(-c2ccc(O)cc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2=O)cc1,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2O)cc1,CC(CO)CNCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,CC(C)CNCc1ccc(-c2cccc(O)c2S(=O)(=O)N2CCCC2)cc1"
CC(C)(N)Cc1ccccc1,"CC(C)(Cc1ccccc1)NO,CC(C)(N)Cc1ccc(O)cc1","CC(C)(N)Cc1ccccc1,CC(=O)NC(C)(C)Cc1ccccc1,CC(C)(N)C(O)c1ccccc1,CC(N)(CO)Cc1ccccc1,CC(C)(N)Cc1ccc(O)cc1,COc1cc(CC(C)(C)N)ccc1O,CC(C)(N)Cc1cccc(O)c1,CC(C)(N)Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,CC(C)(Cc1ccccc1)NC1OC(C(=O)O)C(O)C(O)C1O,CC(N)(Cc1ccccc1)C(=O)O,CC(=O)NC(C)(C)C(O)c1ccccc1,CC(=O)NC(C)(C)Cc1ccc(O)cc1"
